Timestamp,Prelim,Actual,Forecast,Previous,Deviation
2021-06-16 14:30:00,False,-7.355M,-3.290M,-5.241M,-4.065
2021-06-09 14:30:00,False,-5.241M,-2.036M,-5.080M,-3.205
2021-06-03 15:00:00,False,-5.080M,-2.443M,-1.662M,-2.637
2021-05-26 14:30:00,False,-1.662M,-1.050M,-0.426M,-0.612
2021-05-19 14:30:00,False,1.321M,1.623M,-0.427M,-0.302
2021-05-12 14:30:00,False,-0.427M,-2.817M,-7.990M,2.39
2021-05-05 14:30:00,False,-7.990M,-2.346M,0.090M,-5.644
2021-04-28 14:30:00,False,0.090M,0.659M,0.594M,-0.569
2021-04-21 14:30:00,False,0.594M,-2.975M,-5.889M,3.569
2021-04-14 14:30:00,False,-5.889M,-2.889M,-3.522M,-3.0
2021-04-07 14:30:00,False,-3.522M,-1.436M,-0.876M,-2.086
2021-03-31 14:30:00,False,-0.876M,0.107M,1.912M,-0.983
2021-03-24 14:30:00,False,1.912M,-0.272M,2.396M,2.184
2021-03-17 14:30:00,False,2.396M,2.964M,13.798M,-0.568
2021-03-10 15:30:00,False,13.798M,0.816M,21.563M,12.982
2021-03-03 15:30:00,False,21.563M,-0.928M,1.285M,22.491
2021-02-24 15:30:00,False,1.285M,-5.190M,-7.258M,6.475
2021-02-18 16:00:00,False,-7.258M,-2.429M,-6.644M,-4.829
2021-02-10 15:30:00,False,-6.644M,0.985M,-0.994M,-7.629
2021-02-03 15:30:00,False,-0.994M,0.446M,-9.910M,-1.44
2021-01-27 15:30:00,False,-9.910M,0.430M,4.351M,-10.34
2021-01-22 16:00:00,False,4.351M,-1.167M,-3.247M,5.518
2021-01-13 15:30:00,False,-3.247M,-2.266M,-8.010M,-0.981
2021-01-06 15:30:00,False,-8.010M,-2.133M,-6.065M,-5.877
2020-12-30 15:30:00,False,-6.065M,-2.583M,-0.562M,-3.482
2020-12-23 15:30:00,False,-0.562M,-3.186M,-3.135M,2.624
2020-12-16 15:30:00,False,-3.135M,-1.937M,15.189M,-1.198
2020-12-09 15:30:00,False,15.189M,-1.424M,-0.679M,16.613
2020-12-02 15:30:00,False,-0.679M,-2.358M,-0.754M,1.679
2020-11-25 15:30:00,False,-0.754M,0.127M,0.768M,-0.881
2020-11-18 15:30:00,False,0.768M,1.650M,4.278M,-0.882
2020-11-12 16:00:00,False,4.278M,-0.913M,-7.998M,5.191
