Timestamp,Prelim,Actual,Forecast,Previous,Deviation
2019-10-09 14:00:00,False,0.2%,0.4%,0.2%,-0.2
2019-09-26 12:30:00,True,0.4%, ,0.1%,
2019-09-11 14:00:00,False,0.2%,0.2%,0.0%,0.0
2019-08-29 12:30:00,True,0.2%,0.2%,0.0%,0.0
2019-08-08 14:00:00,False,0.0%,0.2%,0.2%,-0.2
2019-07-25 12:30:00,True,0.2%,0.5%,0.4%,-0.3
2019-07-10 14:00:00,False,0.4%,0.4%,0.4%,0.0
2019-06-26 12:30:00,True,0.4%,0.6%,0.9%,-0.2
2019-06-07 14:00:00,False,0.8%,0.7%,0.7%,0.1
2019-05-30 12:30:00,True,0.7%,0.2%,-0.1%,0.5
2019-05-09 14:00:00,False,-0.1%,0.0%,0.0%,-0.1
2019-05-03 12:30:00,True,0.0%,0.2%,0.2%,-0.2
2019-04-17 14:00:00,False,0.2%,0.4%,1.2%,-0.2
2019-03-22 14:00:00,True,1.2%,0.2%,1.1%,1.0
2019-02-25 15:00:00,False,1.1%,0.3%,0.3%,0.8
2019-02-01 15:00:00,True,0.3%,0.5%,0.8%,-0.2
2018-12-07 15:00:00,False,0.8%,0.7%,0.7%,0.1
2018-11-28 13:30:00,True,0.7%,0.5%,0.4%,0.2
2018-11-09 15:00:00,False,0.4%,0.3%,0.3%,0.1
2018-10-25 12:30:00,True,0.3%,0.5%,1.0%,-0.2
2018-10-10 14:00:00,False,1.0%,0.8%,0.8%,0.2
2018-09-27 12:30:00,True,0.8%,0.3%,0.6%,0.5
2018-09-11 14:00:00,False,0.6%,0.7%,0.7%,-0.1
2018-08-28 12:30:00,True,0.7%,0.1%,0.1%,0.6
2018-08-09 14:00:00,False,0.1%,0.0%,0.0%,0.1
2018-07-26 12:30:00,True,0.0%,0.5%,0.6%,-0.5
2018-07-11 14:00:00,False,0.6%,0.5%,0.5%,0.1
2018-06-27 12:30:00,True,0.5%,0.2%,0.1%,0.3
2018-06-08 14:00:00,False,0.1%,0.0%,0.0%,0.1
2018-05-30 12:30:00,True,0.0%,0.4%,0.3%,-0.4
2018-05-09 14:00:00,False,0.3%,0.6%,0.5%,-0.3
2018-04-26 12:30:00,True,0.5%,0.6%,1.0%,-0.1
2018-04-10 14:00:00,False,1.0%,0.8%,1.1%,0.2
2018-03-28 12:30:00,True,1.1%,0.6%,0.8%,0.5
2018-03-09 15:00:00,False,0.8%,0.7%,0.7%,0.1
2018-02-27 13:30:00,True,0.7%,0.3%,0.4%,0.4
2018-02-09 15:00:00,False,0.4%,0.2%,0.2%,0.2
2018-01-26 13:30:00,True,0.2%,0.2%,0.8%,0.0
2018-01-10 15:00:00,False,0.8%,0.7%,0.7%,0.1
2017-12-28 13:30:00,True,0.7%,0.4%,-0.5%,0.3
2017-12-08 15:00:00,False,-0.5%,-0.4%,-0.4%,-0.1
2017-11-28 13:30:00,True,-0.4%,0.3%,0.3%,-0.7
2017-11-09 15:00:00,False,0.3%,0.3%,0.3%,0.0
2017-10-26 12:30:00,True,0.3%,1.0%,0.9%,-0.7
2017-10-06 14:00:00,False,0.9%,1.0%,1.0%,-0.1
2017-09-28 12:30:00,True,1.0%,0.5%,0.6%,0.5
2017-09-08 14:00:00,False,0.6%,0.4%,0.4%,0.2
2017-08-28 12:30:00,True,0.4%,0.2%,0.7%,0.2
2017-08-09 14:00:00,False,0.7%,0.6%,0.6%,0.1
2017-07-27 12:30:00,True,0.6%,0.2%,0.4%,0.4
2017-07-11 14:00:00,False,0.4%,0.3%,0.3%,0.1
2017-06-28 12:30:00,True,0.3%,0.2%,-0.5%,0.1
2017-06-09 14:00:00,False,-0.5%,0.2%,-0.3%,-0.7
2017-05-25 12:30:00,True,-0.3%,0.2%,0.1%,-0.5
2017-05-09 14:00:00,False,0.2%,-0.1%,-0.1%,0.3
2017-04-27 12:30:00,True,-0.1%,0.3%,0.4%,-0.4
2017-04-07 14:00:00,False,0.4%,0.4%,0.4%,0.0
2017-03-28 12:30:00,True,0.4%,0.2%,-0.2%,0.2
2017-03-08 15:00:00,False,-0.2%,-0.1%,-0.1%,-0.1
2017-02-28 13:30:00,True,-0.1%,0.5%,1.0%,-0.6
2017-02-09 15:00:00,False,1.0%,1.0%,1.0%,0.0
2017-01-26 13:30:00,True,1.0%,0.9%,1.0%,0.1
2017-01-10 15:00:00,False,1.0%,0.9%,0.9%,0.1
