,Timestamp,Prelim,Actual,Forecast,Previous
105,2021-01-27 15:30:00,False,-2.281M, ,-4.727M
106,2021-01-22 16:00:00,False,-4.727M, ,-1.975M
107,2021-01-13 15:30:00,False,-1.975M, ,0.792M
108,2021-01-06 15:30:00,False,0.792M, ,0.027M
109,2020-12-30 15:30:00,False,0.027M, ,-0.026M
110,2020-12-23 15:30:00,False,-0.026M, ,0.198M
111,2020-12-16 15:30:00,False,0.198M, ,-1.364M
112,2020-12-09 15:30:00,False,-1.364M, ,-0.317M
113,2020-12-02 15:30:00,False,-0.317M,-0.342M,-1.721M
114,2020-11-25 15:30:00,False,-1.721M,-0.920M,1.200M
115,2020-11-18 15:30:00,False,1.200M,2.154M,-0.518M
116,2020-11-12 16:00:00,False,-0.518M,-1.573M,0.936M
117,2020-11-04 15:30:00,False,0.936M,2.411M,-0.422M
118,2020-10-28 14:30:00,False,-0.422M,-2.538M,0.975M
119,2020-10-21 14:30:00,False,0.975M,1.180M,2.906M
120,2020-10-15 15:00:00,False,2.906M,3.923M,0.470M
121,2020-10-07 14:30:00,False,0.470M,0.882M,1.785M
122,2020-09-30 14:30:00,False,1.785M,1.177M,0.004M
123,2020-09-23 14:30:00,False,0.004M,0.028M,-0.074M
124,2020-09-16 14:30:00,False,-0.074M,2.242M,1.838M
125,2020-09-10 15:00:00,False,1.838M,0.391M,0.110M
126,2020-09-02 14:30:00,False,0.110M,-1.368M,-0.279M
127,2020-08-26 14:30:00,False,-0.279M,-0.010M,-0.607M
128,2020-08-19 14:30:00,False,-0.607M,-1.986M,1.336M
129,2020-08-12 14:30:00,False,1.336M,1.731M,0.532M
130,2020-08-05 14:30:00,False,0.532M,0.607M,1.309M
131,2020-07-29 14:30:00,False,1.309M,0.426M,1.375M
132,2020-07-22 14:30:00,False,1.375M,0.769M,0.949M
133,2020-07-15 14:30:00,False,0.949M,1.748M,2.206M
134,2020-07-08 14:30:00,False,2.206M,1.566M,-0.263M
135,2020-07-01 14:30:00,False,-0.263M,-1.637M,-0.991M
136,2020-06-24 14:30:00,False,-0.991M, ,-2.608M
137,2020-06-17 14:30:00,False,-2.608M,-0.183M,-2.279M
138,2020-06-10 14:30:00,False,-2.279M,-1.816M,-1.739M
139,2020-06-03 14:30:00,False,-1.739M,-1.765M,-3.395M
140,2020-05-28 15:00:00,False,-3.395M,-4.261M,-5.587M
141,2020-05-20 14:30:00,False,-5.587M,-5.492M,-3.002M
142,2020-05-13 14:30:00,False,-3.002M,-2.177M,2.068M
143,2020-05-06 14:30:00,False,2.068M,2.850M,3.637M
144,2020-04-29 14:30:00,False,3.637M,4.150M,4.776M
145,2020-04-22 14:30:00,False,4.776M,5.350M,5.724M
146,2020-04-15 14:30:00,False,5.724M,5.270M,6.417M
147,2020-04-08 14:30:00,False,6.417M,7.250M,3.521M
148,2020-04-01 14:30:00,False,3.521M,3.390M,0.858M
149,2020-03-25 14:30:00,False,0.858M,0.760M,0.563M
150,2020-03-18 14:30:00,False,0.563M,0.750M,0.704M
151,2020-03-11 14:30:00,False,0.704M,0.850M,-1.971M
152,2020-03-04 15:30:00,False,-1.971M,-1.350M,0.906M
